"","Feature","Comparison","Effect","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"1493","Variable_83","A vs C","unique_group:Timepoint_sin",1,4.09575019435725,4.09575019435725,2.53078863226526,0.117274419519356
"1494","Variable_83","A vs C","Residuals",56,90.6286712212345,1.61836912895062,NA,NA
"1495","Variable_84","B vs A","unique_group",1,0.199371615183342,0.199371615183342,0.518219945926957,0.474543546471226
"1496","Variable_84","B vs A","Timepoint_cos",1,0.134045638917252,0.134045638917252,0.348420328979943,0.557341735944246
"1497","Variable_84","B vs A","Timepoint_sin",1,0.01058588766758,0.01058588766758,0.0275155424188011,0.86883985538567
"1498","Variable_84","B vs A","unique_group:Timepoint_cos",1,0.248247349224724,0.248247349224724,0.645261000536327,0.425149209183816
"1499","Variable_84","B vs A","unique_group:Timepoint_sin",1,0.266256332866516,0.266256332866516,0.692071147108429,0.408932564325291
"1500","Variable_84","B vs A","Residuals",57,21.929264118005,0.384723931894824,NA,NA
"1501","Variable_84","B vs C","unique_group",1,1.30377290200135,1.30377290200135,3.65694531411856,0.0608659186817672
"1502","Variable_84","B vs C","Timepoint_cos",1,0.223711621217522,0.223711621217522,0.627487473983746,0.431562887432467
"1503","Variable_84","B vs C","Timepoint_sin",1,0.0685608711478685,0.0685608711478685,0.192306003669207,0.66266189304433
"1504","Variable_84","B vs C","unique_group:Timepoint_cos",1,0.124049069011599,0.124049069011599,0.347944539226409,0.557610157741911
"1505","Variable_84","B vs C","unique_group:Timepoint_sin",1,0.12734326192916,0.12734326192916,0.357184402499519,0.55244121186183
"1506","Variable_84","B vs C","Residuals",57,20.3216206507559,0.356519660539577,NA,NA
"1507","Variable_84","A vs C","unique_group",1,0.47591331170013,0.47591331170013,3.19912043337698,0.0790874454565531
"1508","Variable_84","A vs C","Timepoint_cos",1,6.01963780530687e-05,6.01963780530687e-05,0.000404643993581332,0.984022527169576
"1509","Variable_84","A vs C","Timepoint_sin",1,0.0629089503089237,0.0629089503089237,0.422878081843576,0.51816348761916
"1510","Variable_84","A vs C","unique_group:Timepoint_cos",1,0.725373793027005,0.725373793027005,4.87601011793304,0.0313437905061145
"1511","Variable_84","A vs C","unique_group:Timepoint_sin",1,0.0229400671001372,0.0229400671001372,0.15420463264816,0.696040010950318
"1512","Variable_84","A vs C","Residuals",56,8.33077278903015,0.14876379980411,NA,NA
"1513","Variable_85","B vs A","unique_group",1,0.510369134647628,0.510369134647628,1.24593055302399,0.269014631880058
"1514","Variable_85","B vs A","Timepoint_cos",1,0.373147382611569,0.373147382611569,0.910940127869755,0.343895377817969
"1515","Variable_85","B vs A","Timepoint_sin",1,0.00663182128505038,0.00663182128505038,0.0161898284992174,0.899198852675461
"1516","Variable_85","B vs A","unique_group:Timepoint_cos",1,0.110399952457097,0.110399952457097,0.269512132456171,0.605669195581752
"1517","Variable_85","B vs A","unique_group:Timepoint_sin",1,0.711359307625608,0.711359307625608,1.73659462412566,0.192842890235498
"1518","Variable_85","B vs A","Residuals",57,23.3488460527019,0.409628878117576,NA,NA
"1519","Variable_85","B vs C","unique_group",1,1.27285655790659,1.27285655790659,3.5517801796398,0.0645838936484404
"1520","Variable_85","B vs C","Timepoint_cos",1,0.0725887908458494,0.0725887908458494,0.202551832717374,0.654375965432021
"1521","Variable_85","B vs C","Timepoint_sin",1,0.0895663683706265,0.0895663683706265,0.249926081587942,0.619051673312628
"1522","Variable_85","B vs C","unique_group:Timepoint_cos",1,0.315585542585172,0.315585542585172,0.880610205582291,0.351994124905734
"1523","Variable_85","B vs C","unique_group:Timepoint_sin",1,0.217365415973103,0.217365415973103,0.606536668563943,0.439316123962008
"1524","Variable_85","B vs C","Residuals",57,20.4271717649017,0.358371434471959,NA,NA
"1525","Variable_85","A vs C","unique_group",1,0.1685616493348,0.1685616493348,1.14295843058916,0.289614802804595
"1526","Variable_85","A vs C","Timepoint_cos",1,0.00153798333116247,0.00153798333116247,0.0104285347313272,0.919026062099047
"1527","Variable_85","A vs C","Timepoint_sin",1,0.298590353383744,0.298590353383744,2.02463824386708,0.160312909113202
"1528","Variable_85","A vs C","unique_group:Timepoint_cos",1,0.802560258066182,0.802560258066182,5.44188441814907,0.0232779778304552
"1529","Variable_85","A vs C","unique_group:Timepoint_sin",1,0.132859077876721,0.132859077876721,0.900871602400431,0.346626369779213
"1530","Variable_85","A vs C","Residuals",56,8.25878886766077,0.147478372636799,NA,NA
"1531","Variable_86","B vs A","unique_group",1,0.671017984829924,0.671017984829924,2.16001019244681,0.147142055634602
"1532","Variable_86","B vs A","Timepoint_cos",1,0.0309908488717303,0.0309908488717303,0.0997596948947395,0.753271835099804
"1533","Variable_86","B vs A","Timepoint_sin",1,0.12534996160001,0.12534996160001,0.403502142714498,0.527828016849273
"1534","Variable_86","B vs A","unique_group:Timepoint_cos",1,0.173788196048283,0.173788196048283,0.559425057565901,0.45756687621388
"1535","Variable_86","B vs A","unique_group:Timepoint_sin",1,0.471282801272908,0.471282801272908,1.51706165451345,0.223122012809695
"1536","Variable_86","B vs A","Residuals",57,17.7073354880697,0.310655008562626,NA,NA
"1537","Variable_86","B vs C","unique_group",1,0.942295996169607,0.942295996169607,3.54044311041364,0.0649993260005706
"1538","Variable_86","B vs C","Timepoint_cos",1,0.356509349239106,0.356509349239106,1.33949531192156,0.251950022834635
"1539","Variable_86","B vs C","Timepoint_sin",1,0.903770793486118,0.903770793486118,3.39569423217103,0.0705693491401831
"1540","Variable_86","B vs C","unique_group:Timepoint_cos",1,0.126583702747073,0.126583702747073,0.475606815802343,0.493217219951901
"1541","Variable_86","B vs C","unique_group:Timepoint_sin",1,0.00569078551768,0.00569078551768,0.0213817128172169,0.884259793726636
"1542","Variable_86","B vs C","Residuals",57,15.1706637012994,0.266151994759638,NA,NA
"1543","Variable_86","A vs C","unique_group",1,0.022612250001392,0.022612250001392,0.185351250335294,0.668466713736068
"1544","Variable_86","A vs C","Timepoint_cos",1,0.0367268126896991,0.0367268126896991,0.301047469953092,0.585407498881221
"1545","Variable_86","A vs C","Timepoint_sin",1,0.0695926048172324,0.0695926048172324,0.570446387076471,0.45324662345339
"1546","Variable_86","A vs C","unique_group:Timepoint_cos",1,0.597586134129393,0.597586134129393,4.8983775226746,0.0309735965525553
"1547","Variable_86","A vs C","unique_group:Timepoint_sin",1,0.36046554848802,0.36046554848802,2.95471437432979,0.0911514556243742
"1548","Variable_86","A vs C","Residuals",56,6.83181795529994,0.121996749201785,NA,NA
"1549","Variable_87","B vs A","unique_group",1,0.051222334477809,0.051222334477809,0.428237902543413,0.515486729190134
"1550","Variable_87","B vs A","Timepoint_cos",1,0.374664165937437,0.374664165937437,3.13233276489448,0.0821023694708316
"1551","Variable_87","B vs A","Timepoint_sin",1,0.0116464943326002,0.0116464943326002,0.0973690550386212,0.756148626770959
"1552","Variable_87","B vs A","unique_group:Timepoint_cos",1,0.0227071511943742,0.0227071511943742,0.189840289384462,0.664695198160848
"1553","Variable_87","B vs A","unique_group:Timepoint_sin",1,0.00638662235720719,0.00638662235720719,0.0533945551382895,0.818085830832858
"1554","Variable_87","B vs A","Residuals",57,6.81787634372024,0.119611865679302,NA,NA
"1555","Variable_87","B vs C","unique_group",1,1.60632519393067,1.60632519393067,14.1998799949399,0.000391903753367754
"1556","Variable_87","B vs C","Timepoint_cos",1,0.411910462403344,0.411910462403344,3.64127958453733,0.0614045926903298
"1557","Variable_87","B vs C","Timepoint_sin",1,0.00983000584608192,0.00983000584608192,0.0868970392118162,0.769230621456411
"1558","Variable_87","B vs C","unique_group:Timepoint_cos",1,0.0166949886720195,0.0166949886720195,0.147583339012108,0.702285031706109
"1559","Variable_87","B vs C","unique_group:Timepoint_sin",1,0.00742826866533027,0.00742826866533027,0.0656657344455592,0.798677887767768
"1560","Variable_87","B vs C","Residuals",57,6.44797956649458,0.113122448534993,NA,NA
"1561","Variable_87","A vs C","unique_group",1,1.06692337897398,1.06692337897398,13.2843189905947,0.000587087588064719
"1562","Variable_87","A vs C","Timepoint_cos",1,0.231359819037772,0.231359819037772,2.88067325008819,0.0952002798255627
"1563","Variable_87","A vs C","Timepoint_sin",1,0.000373805972546005,0.000373805972546005,0.004654277783908,0.945851714146133
"1564","Variable_87","A vs C","unique_group:Timepoint_cos",1,0.000611640506586335,0.000611640506586335,0.00761556805032766,0.930770413517829
"1565","Variable_87","A vs C","unique_group:Timepoint_sin",1,5.51649604006383e-05,5.51649604006383e-05,0.00068686181735969,0.979184567684403
"1566","Variable_87","A vs C","Residuals",56,4.49761175298815,0.0803144955890742,NA,NA
"1567","Variable_88","B vs A","unique_group",1,0.181052095884359,0.181052095884359,0.153704591115716,0.696482029574837
"1568","Variable_88","B vs A","Timepoint_cos",1,0.661028752177617,0.661028752177617,0.561181871841398,0.456864901609156
"1569","Variable_88","B vs A","Timepoint_sin",1,0.527761877182359,0.527761877182359,0.448044653349883,0.505967337950227
"1570","Variable_88","B vs A","unique_group:Timepoint_cos",1,0.475649052552792,0.475649052552792,0.403803351627042,0.527674557369911
"1571","Variable_88","B vs A","unique_group:Timepoint_sin",1,0.0287655013816241,0.0287655013816241,0.0244205382241204,0.876371797881342
"1572","Variable_88","B vs A","Residuals",57,67.1415823723775,1.17792249776101,NA,NA
"1573","Variable_88","B vs C","unique_group",1,0.793090635073467,0.793090635073467,0.951692226528138,0.333411087297349
"1574","Variable_88","B vs C","Timepoint_cos",1,0.128308176818445,0.128308176818445,0.153967137018079,0.696236142016841
"1575","Variable_88","B vs C","Timepoint_sin",1,0.000898424325216929,0.000898424325216929,0.00107809045854328,0.973921442672506
"1576","Variable_88","B vs C","unique_group:Timepoint_cos",1,0.261788722703904,0.261788722703904,0.314141009075156,0.577346629856983
"1577","Variable_88","B vs C","unique_group:Timepoint_sin",1,0.359154358637334,0.359154358637334,0.43097774216838,0.51415128325368
"1578","Variable_88","B vs C","Residuals",57,47.5008253078875,0.83334781241908,NA,NA
"1579","Variable_88","A vs C","unique_group",1,0.212896099802601,0.212896099802601,0.3226840220562,0.572269837505096
"1580","Variable_88","A vs C","Timepoint_cos",1,0.0869966890698401,0.0869966890698401,0.131859820638601,0.717878583237086
"1581","Variable_88","A vs C","Timepoint_sin",1,0.0156031933238852,0.0156031933238852,0.023649569829321,0.878332774274309
"1582","Variable_88","A vs C","unique_group:Timepoint_cos",1,1.41355415628222,1.41355415628222,2.14250679541022,0.148858585844842
"1583","Variable_88","A vs C","unique_group:Timepoint_sin",1,0.586099217676526,0.586099217676526,0.888343436348584,0.349975097413385
"1584","Variable_88","A vs C","Residuals",56,36.9469226055117,0.659766475098423,NA,NA
"1585","Variable_89","B vs A","unique_group",1,0.284753449436389,0.284753449436389,0.352331963942575,0.555144293312482
"1586","Variable_89","B vs A","Timepoint_cos",1,0.503440792892174,0.503440792892174,0.622918822018101,0.433235491655757
"1587","Variable_89","B vs A","Timepoint_sin",1,0.0132084406743438,0.0132084406743438,0.0163431061243392,0.898725434368943
"1588","Variable_89","B vs A","unique_group:Timepoint_cos",1,0.774374179603998,0.774374179603998,0.958150905867237,0.331789583716643
"1589","Variable_89","B vs A","unique_group:Timepoint_sin",1,2.61250878422405,2.61250878422405,3.23251694609765,0.0774864306377584
"1590","Variable_89","B vs A","Residuals",57,46.0671987754129,0.808196469744085,NA,NA
"1591","Variable_89","B vs C","unique_group",1,1.09691676996116,1.09691676996116,1.63132797935754,0.206697689287034
"1592","Variable_89","B vs C","Timepoint_cos",1,0.523627020213771,0.523627020213771,0.778734934331061,0.381234821488558
"1593","Variable_89","B vs C","Timepoint_sin",1,0.250608317025796,0.250608317025796,0.372703171853561,0.543961099515691
"1594","Variable_89","B vs C","unique_group:Timepoint_cos",1,0.331963674937351,0.331963674937351,0.493694367599859,0.485143694161798
"1595","Variable_89","B vs C","unique_group:Timepoint_sin",1,1.00842609218064,1.00842609218064,1.49972517910061,0.225750813241569
"1596","Variable_89","B vs C","Residuals",57,38.3272135824027,0.672407255831627,NA,NA
"1597","Variable_89","A vs C","unique_group",1,0.259779612848091,0.259779612848091,0.565842739659473,0.455065921950792
"1598","Variable_89","A vs C","Timepoint_cos",1,0.015057667809563,0.015057667809563,0.0327980780047882,0.856941079363622
"1599","Variable_89","A vs C","Timepoint_sin",1,1.25511946255599,1.25511946255599,2.73385670071002,0.103837614653683
"1600","Variable_89","A vs C","unique_group:Timepoint_cos",1,2.15544862109069,2.15544862109069,4.69492174378746,0.0345219691250791
"1601","Variable_89","A vs C","unique_group:Timepoint_sin",1,0.345638808416568,0.345638808416568,0.75285819446283,0.38927586281089
"1602","Variable_89","A vs C","Residuals",56,25.709719856524,0.459102140295071,NA,NA
"1603","Variable_90","B vs A","unique_group",1,0.000784016304801361,0.000784016304801361,0.00128233175645022,0.97155924509214
"1604","Variable_90","B vs A","Timepoint_cos",1,0.62690650755277,0.62690650755277,1.02536403648377,0.315529212398143
"1605","Variable_90","B vs A","Timepoint_sin",1,0.673957351101278,0.673957351101278,1.1023200774239,0.298188695616606
"1606","Variable_90","B vs A","unique_group:Timepoint_cos",1,1.59619489454377,1.59619489454377,2.61072555535153,0.11166534554876
"1607","Variable_90","B vs A","unique_group:Timepoint_sin",1,4.0759417674714,4.0759417674714,6.66658274051412,0.0124183665637794
"1608","Variable_90","B vs A","Residuals",57,34.8497408325803,0.611398961975092,NA,NA
"1609","Variable_90","B vs C","unique_group",1,0.116536029969999,0.116536029969999,0.226569066038209,0.635898958812787
"1610","Variable_90","B vs C","Timepoint_cos",1,0.170486986995735,0.170486986995735,0.331460385472512,0.567066571316442
"1611","Variable_90","B vs C","Timepoint_sin",1,1.16213852051642,1.16213852051642,2.25942688512916,0.138323821745756
"1612","Variable_90","B vs C","unique_group:Timepoint_cos",1,0.000802981871116026,0.000802981871116026,0.00156115540087652,0.968620685119764
"1613","Variable_90","B vs C","unique_group:Timepoint_sin",1,0.00819615415553054,0.00819615415553054,0.0159349429751624,0.899991172220768
"1614","Variable_90","B vs C","Residuals",57,29.3180080778093,0.514351018908935,NA,NA
"1615","Variable_90","A vs C","unique_group",1,0.0966684974861122,0.0966684974861122,0.490045205453217,0.486805228670096
"1616","Variable_90","A vs C","Timepoint_cos",1,0.661531108167843,0.661531108167843,3.35352422191498,0.0723828002808253
"1617","Variable_90","A vs C","Timepoint_sin",1,0.898698408992094,0.898698408992094,4.55580523053314,0.0371987617248208
"1618","Variable_90","A vs C","unique_group:Timepoint_cos",1,1.56726590422098,1.56726590422098,7.94499927077208,0.00665312109052048
"1619","Variable_90","A vs C","unique_group:Timepoint_sin",1,3.59793546765248,3.59793546765248,18.239147926205,7.61477707854669e-05
"1620","Variable_90","A vs C","Residuals",56,11.0468091494042,0.197264449096504,NA,NA
"1621","Variable_91","B vs A","unique_group",1,0.00105077072215859,0.00105077072215859,0.0746023723153092,0.785737135010091
"1622","Variable_91","B vs A","Timepoint_cos",1,0.186086973343457,0.186086973343457,13.2117591170401,0.000598538604687612
"1623","Variable_91","B vs A","Timepoint_sin",1,0.00553591111054657,0.00553591111054657,0.393037313530247,0.533210303925564
"1624","Variable_91","B vs A","unique_group:Timepoint_cos",1,0.00230729249182999,0.00230729249182999,0.163812609055393,0.687185215652628
"1625","Variable_91","B vs A","unique_group:Timepoint_sin",1,0.00242759752586167,0.00242759752586167,0.172353997534317,0.679586740683462
"1626","Variable_91","B vs A","Residuals",57,0.802842179199026,0.0140849505122636,NA,NA
"1627","Variable_91","B vs C","unique_group",1,0.00865775019390894,0.00865775019390894,0.750962079336342,0.389805084867308
"1628","Variable_91","B vs C","Timepoint_cos",1,0.216695467949059,0.216695467949059,18.7958852529926,5.98907959899043e-05
"1629","Variable_91","B vs C","Timepoint_sin",1,0.0832632871489953,0.0832632871489953,7.22215007933343,0.00942148493559192
"1630","Variable_91","B vs C","unique_group:Timepoint_cos",1,0.000497483235045776,0.000497483235045776,0.0431510538254825,0.83618151917051
"1631","Variable_91","B vs C","unique_group:Timepoint_sin",1,0.0743154511753793,0.0743154511753793,6.44602633380949,0.0138746033851545
"1632","Variable_91","B vs C","Residuals",57,0.657146045894794,0.0115288779981543,NA,NA
"1633","Variable_91","A vs C","unique_group",1,0.00361873113946036,0.00361873113946036,0.297797220469119,0.587433988737898
"1634","Variable_91","A vs C","Timepoint_cos",1,0.168588437803195,0.168588437803195,13.8736939126429,0.000456180053860756
"1635","Variable_91","A vs C","Timepoint_sin",1,0.11517033533864,0.11517033533864,9.47774355777592,0.00321849417482904
"1636","Variable_91","A vs C","unique_group:Timepoint_cos",1,0.000544453653324741,0.000544453653324741,0.0448048717591504,0.833131724066137
"1637","Variable_91","A vs C","unique_group:Timepoint_sin",1,0.0500889662267187,0.0500889662267187,4.12198484596809,0.0470892727225824
"1638","Variable_91","A vs C","Residuals",56,0.680493066693328,0.012151661905238,NA,NA
"1639","Variable_92","B vs A","unique_group",1,0.388691692518228,0.388691692518228,0.242531211576111,0.624275544136436
"1640","Variable_92","B vs A","Timepoint_cos",1,3.48649622092192,3.48649622092192,2.17546237517302,0.145729837221735
"1641","Variable_92","B vs A","Timepoint_sin",1,2.11673276299633,2.11673276299633,1.32077369152487,0.255252821928548
"1642","Variable_92","B vs A","unique_group:Timepoint_cos",1,2.17587427151528,2.17587427151528,1.35767610542163,0.248793737519706
"1643","Variable_92","B vs A","unique_group:Timepoint_sin",1,5.79880035027434,5.79880035027434,3.6182663579157,0.0622053957405756
"1644","Variable_92","B vs A","Residuals",57,91.350825856845,1.60264606766395,NA,NA
"1645","Variable_92","B vs C","unique_group",1,0.0109583683441785,0.0109583683441785,0.00786996369375504,0.929621109540171
"1646","Variable_92","B vs C","Timepoint_cos",1,0.357930304977541,0.357930304977541,0.257054555623179,0.614106883702973
"1647","Variable_92","B vs C","Timepoint_sin",1,1.72226242616301,1.72226242616301,1.23687599643626,0.270742718622627
"1648","Variable_92","B vs C","unique_group:Timepoint_cos",1,0.0236393896263226,0.0236393896263226,0.0169770838375332,0.896790884751006
"1649","Variable_92","B vs C","unique_group:Timepoint_sin",1,0.163172961735652,0.163172961735652,0.117185811274929,0.73336606574638
"1650","Variable_92","B vs C","Residuals",57,79.3684723239355,1.39242933901641,NA,NA
"1651","Variable_92","A vs C","unique_group",1,0.264916469945115,0.264916469945115,0.271019482860439,0.604701064712164
"1652","Variable_92","A vs C","Timepoint_cos",1,4.05278895068572,4.05278895068572,4.1461550721437,0.0464691337810241
"1653","Variable_92","A vs C","Timepoint_sin",1,1.22026645420801,1.22026645420801,1.24837834144443,0.268633182236854
"1654","Variable_92","A vs C","unique_group:Timepoint_cos",1,1.79309424352472,1.79309424352472,1.83440265039309,0.181048302164009
"1655","Variable_92","A vs C","unique_group:Timepoint_sin",1,7.69409719959829,7.69409719959829,7.8713499562526,0.00689418369866422
"1656","Variable_92","A vs C","Residuals",56,54.7389514596849,0.977481276065802,NA,NA
"1657","Variable_93","B vs A","unique_group",1,0.13682256648973,0.13682256648973,5.90697829040129,0.0182514398854827
"1658","Variable_93","B vs A","Timepoint_cos",1,0.00230385644668794,0.00230385644668794,0.0994633441246568,0.753626375827817
"1659","Variable_93","B vs A","Timepoint_sin",1,0.00901782206243332,0.00901782206243332,0.389322320989307,0.535145112861343
"1660","Variable_93","B vs A","unique_group:Timepoint_cos",1,0.00047604903438807,0.00047604903438807,0.020552247947402,0.886511050428119
"1661","Variable_93","B vs A","unique_group:Timepoint_sin",1,0.0756975046978694,0.0756975046978694,3.26805386245571,0.0759186275840702
"1662","Variable_93","B vs A","Residuals",57,1.32028355387519,0.0231628693662314,NA,NA
"1663","Variable_93","B vs C","unique_group",1,0.473669391241042,0.473669391241042,27.0613983308773,2.78803064443857e-06
"1664","Variable_93","B vs C","Timepoint_cos",1,0.00259485911905505,0.00259485911905505,0.148247950008498,0.701648345422583
"1665","Variable_93","B vs C","Timepoint_sin",1,0.0430550535784481,0.0430550535784481,2.4597957490792,0.122329216153188
"1666","Variable_93","B vs C","unique_group:Timepoint_cos",1,0.00045217262833719,0.00045217262833719,0.025833258040365,0.872876494488461
"1667","Variable_93","B vs C","unique_group:Timepoint_sin",1,0.0262738299562993,0.0262738299562993,1.5010608480786,0.225546936444855
"1668","Variable_93","B vs C","Residuals",57,0.997699932968104,0.0175035075959316,NA,NA
"1669","Variable_93","A vs C","unique_group",1,0.099757595836767,0.099757595836767,4.80963967276774,0.0324705125538927
"1670","Variable_93","A vs C","Timepoint_cos",1,0.00507838191094755,0.00507838191094755,0.244845386534037,0.622664071134019
"1671","Variable_93","A vs C","Timepoint_sin",1,0.00518690627525992,0.00518690627525992,0.250077700762146,0.618979865484502
"1672","Variable_93","A vs C","unique_group:Timepoint_cos",1,7.94382752215087e-06,7.94382752215087e-06,0.000382997882854746,0.984455694613554
"1673","Variable_93","A vs C","unique_group:Timepoint_sin",1,0.0118610991041691,0.0118610991041691,0.571862346275751,0.452689379232709
"1674","Variable_93","A vs C","Residuals",56,1.16150600605059,0.0207411786794749,NA,NA
"1675","Variable_94","B vs A","unique_group",1,0.235036717398711,0.235036717398711,0.162481926087314,0.688389680297604
"1676","Variable_94","B vs A","Timepoint_cos",1,0.628907409440873,0.628907409440873,0.434766483924253,0.512314587291162
"1677","Variable_94","B vs A","Timepoint_sin",1,6.99591614983352,6.99591614983352,4.83630788989452,0.0319387001562445
"1678","Variable_94","B vs A","unique_group:Timepoint_cos",1,4.60861979497909,4.60861979497909,3.18595932235578,0.0795948322772933
"1679","Variable_94","B vs A","unique_group:Timepoint_sin",1,1.28565536486293,1.28565536486293,0.888779260872043,0.349787112495399
"1680","Variable_94","B vs A","Residuals",57,82.4528193032821,1.44654068953127,NA,NA
"1681","Variable_94","B vs C","unique_group",1,23.2515941749342,23.2515941749342,9.72519813430454,0.00284873169891591
"1682","Variable_94","B vs C","Timepoint_cos",1,0.438639074508643,0.438639074508643,0.183464921886656,0.670026543275201
"1683","Variable_94","B vs C","Timepoint_sin",1,0.37390747507109,0.37390747507109,0.156390321093937,0.693978068142423
"1684","Variable_94","B vs C","unique_group:Timepoint_cos",1,0.382562906069067,0.382562906069067,0.160010536583672,0.690641985195882
"1685","Variable_94","B vs C","unique_group:Timepoint_sin",1,0.869438401869348,0.869438401869348,0.363650795732006,0.548877651697818
"1686","Variable_94","B vs C","Residuals",57,136.279060813811,2.39086071603177,NA,NA
"1687","Variable_94","A vs C","unique_group",1,18.5172476877531,18.5172476877531,8.04762147650725,0.00633193040626522
"1688","Variable_94","A vs C","Timepoint_cos",1,2.040662921434,2.040662921434,0.886874930322704,0.350370546971236
"1689","Variable_94","A vs C","Timepoint_sin",1,2.98223325903043,2.98223325903043,1.29608270235541,0.259777046357035
"1690","Variable_94","A vs C","unique_group:Timepoint_cos",1,2.363334453531,2.363334453531,1.02710842481113,0.315197692086505
"1691","Variable_94","A vs C","unique_group:Timepoint_sin",1,4.19222143258824,4.19222143258824,1.82194523743851,0.182513094902648
"1692","Variable_94","A vs C","Residuals",56,128.853708333736,2.30095907738814,NA,NA
"1693","Variable_95","B vs A","unique_group",1,0.0171035628373668,0.0171035628373668,0.083122205710864,0.774155868632267
"1694","Variable_95","B vs A","Timepoint_cos",1,0.00397683594010543,0.00397683594010543,0.0193271646518938,0.889922653582952
"1695","Variable_95","B vs A","Timepoint_sin",1,0.421492128025611,0.421492128025611,2.04842439580551,0.157824016824273
"1696","Variable_95","B vs A","unique_group:Timepoint_cos",1,0.59025576645591,0.59025576645591,2.86860472919603,0.0957817085753229
"1697","Variable_95","B vs A","unique_group:Timepoint_sin",1,0.00382205480777537,0.00382205480777537,0.0185749383909658,0.892072325549498
"1698","Variable_95","B vs A","Residuals",57,11.7285516354204,0.205764063779306,NA,NA
"1699","Variable_95","B vs C","unique_group",1,3.33690641488751,3.33690641488751,16.7773614551566,0.000134305729286713
"1700","Variable_95","B vs C","Timepoint_cos",1,0.0290448804881091,0.0290448804881091,0.146032401806887,0.703777242177891
"1701","Variable_95","B vs C","Timepoint_sin",1,0.153187316557044,0.153187316557044,0.770198099879779,0.383839968206219
"1702","Variable_95","B vs C","unique_group:Timepoint_cos",1,0.411860465970863,0.411860465970863,2.07075987383221,0.155615686895523
"1703","Variable_95","B vs C","unique_group:Timepoint_sin",1,0.0423775341598491,0.0423775341598491,0.213066571182818,0.646131201005777
"1704","Variable_95","B vs C","Residuals",57,11.3369236370674,0.198893397141534,NA,NA
"1705","Variable_95","A vs C","unique_group",1,3.77193703434656,3.77193703434656,71.0826414687295,1.5177531656457e-11
"1706","Variable_95","A vs C","Timepoint_cos",1,0.350642274559711,0.350642274559711,6.60789903419626,0.0128385202134182
"1707","Variable_95","A vs C","Timepoint_sin",1,0.198585956041389,0.198585956041389,3.74237803692828,0.0581068759145149
"1708","Variable_95","A vs C","unique_group:Timepoint_cos",1,0.018095295366208,0.018095295366208,0.341008182553014,0.56159282942513
"1709","Variable_95","A vs C","unique_group:Timepoint_sin",1,0.0710126046354082,0.0710126046354082,1.3382417227794,0.252255244379305
"1710","Variable_95","A vs C","Residuals",56,2.97159010356038,0.0530641089921496,NA,NA
"1711","Variable_96","B vs A","unique_group",1,0.00403687203395258,0.00403687203395258,0.0829045673778149,0.774443500999211
"1712","Variable_96","B vs A","Timepoint_cos",1,0.0156133452863777,0.0156133452863777,0.320648666938348,0.573440908576235
"1713","Variable_96","B vs A","Timepoint_sin",1,0.0385039877720909,0.0385039877720909,0.79074997218586,0.377611048336954
"1714","Variable_96","B vs A","unique_group:Timepoint_cos",1,0.00618625958204281,0.00618625958204281,0.127046180810929,0.722830566982162
"1715","Variable_96","B vs A","unique_group:Timepoint_sin",1,0.0657850218824409,0.0657850218824409,1.35101601765758,0.249944191212436
"1716","Variable_96","B vs A","Residuals",57,2.77550095505198,0.0486929992114383,NA,NA
"1717","Variable_96","B vs C","unique_group",1,0.00833179341792711,0.00833179341792711,0.181833458745822,0.671408460141814
"1718","Variable_96","B vs C","Timepoint_cos",1,0.00504180480624251,0.00504180480624251,0.110032589654446,0.741323641013402
"1719","Variable_96","B vs C","Timepoint_sin",1,0.159188672934281,0.159188672934281,3.47414122516726,0.0674883374308355
"1720","Variable_96","B vs C","unique_group:Timepoint_cos",1,0.013400685987041,0.013400685987041,0.292457213035003,0.590757366042798
"1721","Variable_96","B vs C","unique_group:Timepoint_sin",1,0.00235756181103224,0.00235756181103224,0.0514515419194958,0.821368003324918
"1722","Variable_96","B vs C","Residuals",57,2.61179778516839,0.045821013774884,NA,NA
"1723","Variable_96","A vs C","unique_group",1,0.000757608267432455,0.000757608267432455,0.0201751551472359,0.887558771659683
"1724","Variable_96","A vs C","Timepoint_cos",1,1.91585660336623e-05,1.91585660336623e-05,0.000510193801656425,0.982059631812345
"1725","Variable_96","A vs C","Timepoint_sin",1,0.0198376317385986,0.0198376317385986,0.528277363493319,0.470359488210652
"1726","Variable_96","A vs C","unique_group:Timepoint_cos",1,0.0380567892699908,0.0380567892699908,1.01345465847386,0.318406848216897
"1727","Variable_96","A vs C","unique_group:Timepoint_sin",1,0.0416019279712242,0.0416019279712242,1.10786192195086,0.29706780928291
"1728","Variable_96","A vs C","Residuals",56,2.10288657839789,0.0375515460428194,NA,NA
"1729","Variable_97","B vs A","unique_group",1,0.419181131978373,0.419181131978373,1.64900538931808,0.204289476581702
"1730","Variable_97","B vs A","Timepoint_cos",1,1.14892920172837,1.14892920172837,4.51974170844299,0.0378500311797638
"1731","Variable_97","B vs A","Timepoint_sin",1,0.000223351324137899,0.000223351324137899,0.000878635771310737,0.976456279702596
"1732","Variable_97","B vs A","unique_group:Timepoint_cos",1,0.120799222584885,0.120799222584885,0.475208815167251,0.493397416727112
"1733","Variable_97","B vs A","unique_group:Timepoint_sin",1,0.956873659673447,0.956873659673447,3.76421957317354,0.0573131217898134
